OFFICIAL_CODE_STATE,STATE_CODE,STATE_NAME,COUNTY_NAME,NAME_WITH_DESC
42,PA,Pennsylvania,Erie,Erie County
42,PA,Pennsylvania,Monroe,Monroe County
42,PA,Pennsylvania,Philadelphia,Philadelphia County
42,PA,Pennsylvania,Bucks,Bucks County
42,PA,Pennsylvania,Cumberland,Cumberland County
42,PA,Pennsylvania,Somerset,Somerset County
42,PA,Pennsylvania,Butler,Butler County
42,PA,Pennsylvania,Jefferson,Jefferson County
42,PA,Pennsylvania,Cameron,Cameron County
42,PA,Pennsylvania,Chester,Chester County
42,PA,Pennsylvania,Columbia,Columbia County
42,PA,Pennsylvania,Juniata,Juniata County
42,PA,Pennsylvania,Mercer,Mercer County
42,PA,Pennsylvania,Northumberland,Northumberland County
42,PA,Pennsylvania,Schuylkill,Schuylkill County
42,PA,Pennsylvania,York,York County
42,PA,Pennsylvania,Wyoming,Wyoming County
42,PA,Pennsylvania,Bedford,Bedford County
42,PA,Pennsylvania,Bradford,Bradford County
42,PA,Pennsylvania,Elk,Elk County
42,PA,Pennsylvania,Carbon,Carbon County
42,PA,Pennsylvania,Lehigh,Lehigh County
42,PA,Pennsylvania,Centre,Centre County
42,PA,Pennsylvania,Clarion,Clarion County
42,PA,Pennsylvania,Delaware,Delaware County
42,PA,Pennsylvania,Lebanon,Lebanon County
42,PA,Pennsylvania,Beaver,Beaver County
42,PA,Pennsylvania,Clinton,Clinton County
42,PA,Pennsylvania,Montgomery,Montgomery County
42,PA,Pennsylvania,Warren,Warren County
42,PA,Pennsylvania,Cambria,Cambria County
42,PA,Pennsylvania,Luzerne,Luzerne County
42,PA,Pennsylvania,Lycoming,Lycoming County
42,PA,Pennsylvania,Crawford,Crawford County
42,PA,Pennsylvania,Wayne,Wayne County
42,PA,Pennsylvania,Allegheny,Allegheny County
42,PA,Pennsylvania,Forest,Forest County
42,PA,Pennsylvania,Snyder,Snyder County
42,PA,Pennsylvania,Armstrong,Armstrong County
42,PA,Pennsylvania,Westmoreland,Westmoreland County
42,PA,Pennsylvania,Dauphin,Dauphin County
42,PA,Pennsylvania,Northampton,Northampton County
42,PA,Pennsylvania,Washington,Washington County
42,PA,Pennsylvania,Blair,Blair County
42,PA,Pennsylvania,Indiana,Indiana County
42,PA,Pennsylvania,Mifflin,Mifflin County
42,PA,Pennsylvania,Potter,Potter County
42,PA,Pennsylvania,Venango,Venango County
42,PA,Pennsylvania,Tioga,Tioga County
42,PA,Pennsylvania,Huntingdon,Huntingdon County
42,PA,Pennsylvania,Fayette,Fayette County
42,PA,Pennsylvania,Franklin,Franklin County
42,PA,Pennsylvania,Lancaster,Lancaster County
42,PA,Pennsylvania,McKean,McKean County
42,PA,Pennsylvania,Greene,Greene County
42,PA,Pennsylvania,Pike,Pike County
42,PA,Pennsylvania,Sullivan,Sullivan County
42,PA,Pennsylvania,Adams,Adams County
42,PA,Pennsylvania,Berks,Berks County
42,PA,Pennsylvania,Clearfield,Clearfield County
42,PA,Pennsylvania,Susquehanna,Susquehanna County
42,PA,Pennsylvania,Lawrence,Lawrence County
42,PA,Pennsylvania,Montour,Montour County
42,PA,Pennsylvania,Perry,Perry County
42,PA,Pennsylvania,Union,Union County
42,PA,Pennsylvania,Fulton,Fulton County
42,PA,Pennsylvania,Lackawanna,Lackawanna County
44,RI,Rhode Island,Kent,Kent County
44,RI,Rhode Island,Providence,Providence County
44,RI,Rhode Island,Washington,Washington County
44,RI,Rhode Island,Newport,Newport County
44,RI,Rhode Island,Bristol,Bristol County
45,SC,South Carolina,Greenwood,Greenwood County
45,SC,South Carolina,Oconee,Oconee County
45,SC,South Carolina,Chester,Chester County
45,SC,South Carolina,Chesterfield,Chesterfield County
45,SC,South Carolina,Colleton,Colleton County
45,SC,South Carolina,Hampton,Hampton County
45,SC,South Carolina,Orangeburg,Orangeburg County
45,SC,South Carolina,Richland,Richland County
45,SC,South Carolina,Dillon,Dillon County
45,SC,South Carolina,McCormick,McCormick County
45,SC,South Carolina,York,York County
45,SC,South Carolina,Beaufort,Beaufort County
45,SC,South Carolina,Spartanburg,Spartanburg County
45,SC,South Carolina,Bamberg,Bamberg County
45,SC,South Carolina,Calhoun,Calhoun County
45,SC,South Carolina,Williamsburg,Williamsburg County
45,SC,South Carolina,Berkeley,Berkeley County
45,SC,South Carolina,Cherokee,Cherokee County
45,SC,South Carolina,Georgetown,Georgetown County
45,SC,South Carolina,Laurens,Laurens County
45,SC,South Carolina,Edgefield,Edgefield County
45,SC,South Carolina,Lexington,Lexington County
45,SC,South Carolina,Anderson,Anderson County
45,SC,South Carolina,Sumter,Sumter County
45,SC,South Carolina,Allendale,Allendale County
45,SC,South Carolina,Lee,Lee County
45,SC,South Carolina,Marlboro,Marlboro County
45,SC,South Carolina,Dorchester,Dorchester County
45,SC,South Carolina,Florence,Florence County
45,SC,South Carolina,Horry,Horry County
45,SC,South Carolina,Kershaw,Kershaw County
45,SC,South Carolina,Lancaster,Lancaster County
45,SC,South Carolina,Newberry,Newberry County
45,SC,South Carolina,Jasper,Jasper County
45,SC,South Carolina,Union,Union County
45,SC,South Carolina,Barnwell,Barnwell County
45,SC,South Carolina,Darlington,Darlington County
45,SC,South Carolina,Pickens,Pickens County
45,SC,South Carolina,Aiken,Aiken County
45,SC,South Carolina,Fairfield,Fairfield County
45,SC,South Carolina,Marion,Marion County
45,SC,South Carolina,Saluda,Saluda County
45,SC,South Carolina,Clarendon,Clarendon County
45,SC,South Carolina,Charleston,Charleston County
45,SC,South Carolina,Abbeville,Abbeville County
45,SC,South Carolina,Greenville,Greenville County
46,SD,South Dakota,Lake,Lake County
46,SD,South Dakota,Corson,Corson County
46,SD,South Dakota,Miner,Miner County
46,SD,South Dakota,Bon Homme,Bon Homme County
46,SD,South Dakota,Clay,Clay County
46,SD,South Dakota,Haakon,Haakon County
46,SD,South Dakota,Hutchinson,Hutchinson County
46,SD,South Dakota,Douglas,Douglas County
46,SD,South Dakota,Bennett,Bennett County
46,SD,South Dakota,Butte,Butte County
46,SD,South Dakota,Marshall,Marshall County
46,SD,South Dakota,Roberts,Roberts County
46,SD,South Dakota,Deuel,Deuel County
46,SD,South Dakota,Jackson,Jackson County
46,SD,South Dakota,Pennington,Pennington County
46,SD,South Dakota,Turner,Turner County
46,SD,South Dakota,Campbell,Campbell County
46,SD,South Dakota,Hughes,Hughes County
46,SD,South Dakota,Aurora,Aurora County
46,SD,South Dakota,Edmunds,Edmunds County
46,SD,South Dakota,McCook,McCook County
46,SD,South Dakota,Oglala Lakota,Oglala Lakota County
46,SD,South Dakota,Brown,Brown County
46,SD,South Dakota,Buffalo,Buffalo County
46,SD,South Dakota,Harding,Harding County
46,SD,South Dakota,Tripp,Tripp County
46,SD,South Dakota,Dewey,Dewey County
46,SD,South Dakota,Yankton,Yankton County
46,SD,South Dakota,Fall River,Fall River County
46,SD,South Dakota,Kingsbury,Kingsbury County
46,SD,South Dakota,Brule,Brule County
46,SD,South Dakota,Davison,Davison County
46,SD,South Dakota,McPherson,McPherson County
46,SD,South Dakota,Sanborn,Sanborn County
46,SD,South Dakota,Todd,Todd County
46,SD,South Dakota,Beadle,Beadle County
46,SD,South Dakota,Hanson,Hanson County
46,SD,South Dakota,Minnehaha,Minnehaha County
46,SD,South Dakota,Codington,Codington County
46,SD,South Dakota,Day,Day County
46,SD,South Dakota,Grant,Grant County
46,SD,South Dakota,Union,Union County
46,SD,South Dakota,Ziebach,Ziebach County
46,SD,South Dakota,Jerauld,Jerauld County
46,SD,South Dakota,Moody,Moody County
46,SD,South Dakota,Faulk,Faulk County
46,SD,South Dakota,Sully,Sully County
46,SD,South Dakota,Lincoln,Lincoln County
46,SD,South Dakota,Hamlin,Hamlin County
46,SD,South Dakota,Brookings,Brookings County
46,SD,South Dakota,Mellette,Mellette County
46,SD,South Dakota,Stanley,Stanley County
46,SD,South Dakota,Walworth,Walworth County
46,SD,South Dakota,Perkins,Perkins County
46,SD,South Dakota,Custer,Custer County
46,SD,South Dakota,Gregory,Gregory County
46,SD,South Dakota,Lawrence,Lawrence County
46,SD,South Dakota,Hand,Hand County
46,SD,South Dakota,Jones,Jones County
46,SD,South Dakota,Charles Mix,Charles Mix County
46,SD,South Dakota,Spink,Spink County
46,SD,South Dakota,Clark,Clark County
46,SD,South Dakota,Lyman,Lyman County
46,SD,South Dakota,Hyde,Hyde County
46,SD,South Dakota,Meade,Meade County
46,SD,South Dakota,Potter,Potter County
47,TN,Tennessee,Bedford,Bedford County
47,TN,Tennessee,Sevier,Sevier County
47,TN,Tennessee,Sumner,Sumner County
47,TN,Tennessee,Hamblen,Hamblen County
47,TN,Tennessee,Hancock,Hancock County
47,TN,Tennessee,Greene,Greene County
47,TN,Tennessee,Grundy,Grundy County
47,TN,Tennessee,Clay,Clay County
47,TN,Tennessee,Robertson,Robertson County
47,TN,Tennessee,Sullivan,Sullivan County
47,TN,Tennessee,Giles,Giles County
47,TN,Tennessee,Hardin,Hardin County
47,TN,Tennessee,Tipton,Tipton County
47,TN,Tennessee,Jefferson,Jefferson County
47,TN,Tennessee,McNairy,McNairy County
47,TN,Tennessee,Haywood,Haywood County
47,TN,Tennessee,Perry,Perry County
47,TN,Tennessee,Polk,Polk County
47,TN,Tennessee,Van Buren,Van Buren County
47,TN,Tennessee,Bledsoe,Bledsoe County
47,TN,Tennessee,Bradley,Bradley County
47,TN,Tennessee,Madison,Madison County
47,TN,Tennessee,Pickett,Pickett County
47,TN,Tennessee,Rutherford,Rutherford County
47,TN,Tennessee,Knox,Knox County
47,TN,Tennessee,Lake,Lake County
47,TN,Tennessee,Macon,Macon County
47,TN,Tennessee,Wayne,Wayne County
47,TN,Tennessee,Dickson,Dickson County
47,TN,Tennessee,Gibson,Gibson County
47,TN,Tennessee,Shelby,Shelby County
47,TN,Tennessee,Williamson,Williamson County
47,TN,Tennessee,Anderson,Anderson County
47,TN,Tennessee,Hamilton,Hamilton County
47,TN,Tennessee,Lauderdale,Lauderdale County
47,TN,Tennessee,White,White County
47,TN,Tennessee,Cheatham,Cheatham County
47,TN,Tennessee,Cumberland,Cumberland County
47,TN,Tennessee,Fayette,Fayette County
47,TN,Tennessee,Hawkins,Hawkins County
47,TN,Tennessee,Henry,Henry County
47,TN,Tennessee,Fentress,Fentress County
47,TN,Tennessee,Humphreys,Humphreys County
47,TN,Tennessee,Marion,Marion County
47,TN,Tennessee,Franklin,Franklin County
47,TN,Tennessee,McMinn,McMinn County
47,TN,Tennessee,Smith,Smith County
47,TN,Tennessee,Washington,Washington County
47,TN,Tennessee,Dyer,Dyer County
47,TN,Tennessee,Grainger,Grainger County
47,TN,Tennessee,Sequatchie,Sequatchie County
47,TN,Tennessee,Carroll,Carroll County
47,TN,Tennessee,Morgan,Morgan County
47,TN,Tennessee,Coffee,Coffee County
47,TN,Tennessee,Henderson,Henderson County
47,TN,Tennessee,Monroe,Monroe County
47,TN,Tennessee,Roane,Roane County
47,TN,Tennessee,Union,Union County
47,TN,Tennessee,Wilson,Wilson County
47,TN,Tennessee,Hardeman,Hardeman County
47,TN,Tennessee,Chester,Chester County
47,TN,Tennessee,Davidson,Davidson County
47,TN,Tennessee,Lawrence,Lawrence County
47,TN,Tennessee,Overton,Overton County
47,TN,Tennessee,Campbell,Campbell County
47,TN,Tennessee,Carter,Carter County
47,TN,Tennessee,Johnson,Johnson County
47,TN,Tennessee,Meigs,Meigs County
47,TN,Tennessee,Hickman,Hickman County
47,TN,Tennessee,Scott,Scott County
47,TN,Tennessee,Decatur,Decatur County
47,TN,Tennessee,Maury,Maury County
47,TN,Tennessee,Putnam,Putnam County
47,TN,Tennessee,Unicoi,Unicoi County
47,TN,Tennessee,Blount,Blount County
47,TN,Tennessee,Claiborne,Claiborne County
47,TN,Tennessee,Montgomery,Montgomery County
47,TN,Tennessee,Benton,Benton County
47,TN,Tennessee,Cannon,Cannon County
47,TN,Tennessee,Obion,Obion County
47,TN,Tennessee,Stewart,Stewart County
47,TN,Tennessee,Cocke,Cocke County
47,TN,Tennessee,DeKalb,DeKalb County
47,TN,Tennessee,Lewis,Lewis County
47,TN,Tennessee,Lincoln,Lincoln County
47,TN,Tennessee,Rhea,Rhea County
47,TN,Tennessee,Warren,Warren County
47,TN,Tennessee,Houston,Houston County
47,TN,Tennessee,Marshall,Marshall County
47,TN,Tennessee,Crockett,Crockett County
47,TN,Tennessee,Jackson,Jackson County
47,TN,Tennessee,Loudon,Loudon County
47,TN,Tennessee,Moore,Moore County
47,TN,Tennessee,Trousdale,Trousdale County
47,TN,Tennessee,Weakley,Weakley County
48,TX,Texas,Comanche,Comanche County
48,TX,Texas,Crosby,Crosby County
48,TX,Texas,Houston,Houston County
48,TX,Texas,Val Verde,Val Verde County
48,TX,Texas,Burnet,Burnet County
48,TX,Texas,Callahan,Callahan County
48,TX,Texas,Guadalupe,Guadalupe County
48,TX,Texas,Maverick,Maverick County
48,TX,Texas,Nolan,Nolan County
48,TX,Texas,Orange,Orange County
48,TX,Texas,Terry,Terry County
48,TX,Texas,Zavala,Zavala County
48,TX,Texas,Irion,Irion County
48,TX,Texas,Lavaca,Lavaca County
48,TX,Texas,Parker,Parker County
48,TX,Texas,Pecos,Pecos County
48,TX,Texas,Real,Real County
48,TX,Texas,Wilson,Wilson County
48,TX,Texas,Zapata,Zapata County
48,TX,Texas,Anderson,Anderson County
48,TX,Texas,Bandera,Bandera County
48,TX,Texas,Cameron,Cameron County
48,TX,Texas,Foard,Foard County
48,TX,Texas,Jim Wells,Jim Wells County
48,TX,Texas,Randall,Randall County
48,TX,Texas,Reeves,Reeves County
48,TX,Texas,Brooks,Brooks County
48,TX,Texas,Calhoun,Calhoun County
48,TX,Texas,Fannin,Fannin County
48,TX,Texas,Gaines,Gaines County
48,TX,Texas,Howard,Howard County
48,TX,Texas,Kerr,Kerr County
48,TX,Texas,Morris,Morris County
48,TX,Texas,Parmer,Parmer County
48,TX,Texas,Runnels,Runnels County
48,TX,Texas,Trinity,Trinity County
48,TX,Texas,McLennan,McLennan County
48,TX,Texas,Brazoria,Brazoria County
48,TX,Texas,Brazos,Brazos County
48,TX,Texas,Cass,Cass County
48,TX,Texas,Chambers,Chambers County
48,TX,Texas,Dawson,Dawson County
48,TX,Texas,Floyd,Floyd County
48,TX,Texas,Gonzales,Gonzales County
48,TX,Texas,Lampasas,Lampasas County
48,TX,Texas,Liberty,Liberty County
48,TX,Texas,Rockwall,Rockwall County
48,TX,Texas,Smith,Smith County
48,TX,Texas,Waller,Waller County
48,TX,Texas,Aransas,Aransas County
48,TX,Texas,Fort Bend,Fort Bend County
48,TX,Texas,Frio,Frio County
48,TX,Texas,Gregg,Gregg County
48,TX,Texas,Hamilton,Hamilton County
48,TX,Texas,Hockley,Hockley County
48,TX,Texas,Jeff Davis,Jeff Davis County
48,TX,Texas,Montague,Montague County
48,TX,Texas,Moore,Moore County
48,TX,Texas,Bailey,Bailey County
48,TX,Texas,Collin,Collin County
48,TX,Texas,Eastland,Eastland County
48,TX,Texas,Gillespie,Gillespie County
48,TX,Texas,Hunt,Hunt County
48,TX,Texas,Jim Hogg,Jim Hogg County
48,TX,Texas,Kimble,Kimble County
48,TX,Texas,Tom Green,Tom Green County
48,TX,Texas,Walker,Walker County
48,TX,Texas,Atascosa,Atascosa County
48,TX,Texas,Garza,Garza County
48,TX,Texas,Haskell,Haskell County
48,TX,Texas,Limestone,Limestone County
48,TX,Texas,Llano,Llano County
48,TX,Texas,Loving,Loving County
48,TX,Texas,Potter,Potter County
48,TX,Texas,Shelby,Shelby County
48,TX,Texas,Tarrant,Tarrant County
48,TX,Texas,Taylor,Taylor County
48,TX,Texas,Bee,Bee County
48,TX,Texas,Brown,Brown County
48,TX,Texas,Cherokee,Cherokee County
48,TX,Texas,Crockett,Crockett County
48,TX,Texas,Edwards,Edwards County
48,TX,Texas,Hidalgo,Hidalgo County
48,TX,Texas,Reagan,Reagan County
48,TX,Texas,Victoria,Victoria County
48,TX,Texas,Comal,Comal County
48,TX,Texas,Crane,Crane County
48,TX,Texas,Dimmit,Dimmit County
48,TX,Texas,Hopkins,Hopkins County
48,TX,Texas,Mitchell,Mitchell County
48,TX,Texas,Schleicher,Schleicher County
48,TX,Texas,Somervell,Somervell County
48,TX,Texas,Stephens,Stephens County
48,TX,Texas,Uvalde,Uvalde County
48,TX,Texas,Washington,Washington County
48,TX,Texas,Wharton,Wharton County
48,TX,Texas,Bell,Bell County
48,TX,Texas,Cooke,Cooke County
48,TX,Texas,Culberson,Culberson County
48,TX,Texas,Hansford,Hansford County
48,TX,Texas,Hays,Hays County
48,TX,Texas,Lubbock,Lubbock County
48,TX,Texas,Newton,Newton County
48,TX,Texas,Red River,Red River County
48,TX,Texas,Carson,Carson County
48,TX,Texas,Freestone,Freestone County
48,TX,Texas,Galveston,Galveston County
48,TX,Texas,Johnson,Johnson County
48,TX,Texas,King,King County
48,TX,Texas,La Salle,La Salle County
48,TX,Texas,Matagorda,Matagorda County
48,TX,Texas,Midland,Midland County
48,TX,Texas,Refugio,Refugio County
48,TX,Texas,Shackelford,Shackelford County
48,TX,Texas,Ward,Ward County
48,TX,Texas,Wichita,Wichita County
48,TX,Texas,Wise,Wise County
48,TX,Texas,Harris,Harris County
48,TX,Texas,Jones,Jones County
48,TX,Texas,Kendall,Kendall County
48,TX,Texas,Roberts,Roberts County
48,TX,Texas,Swisher,Swisher County
48,TX,Texas,Andrews,Andrews County
48,TX,Texas,El Paso,El Paso County
48,TX,Texas,Fisher,Fisher County
48,TX,Texas,Glasscock,Glasscock County
48,TX,Texas,Hale,Hale County
48,TX,Texas,Hardeman,Hardeman County
48,TX,Texas,Presidio,Presidio County
48,TX,Texas,Rusk,Rusk County
48,TX,Texas,Throckmorton,Throckmorton County
48,TX,Texas,Blanco,Blanco County
48,TX,Texas,Bosque,Bosque County
48,TX,Texas,Bowie,Bowie County
48,TX,Texas,Ector,Ector County
48,TX,Texas,Goliad,Goliad County
48,TX,Texas,Grimes,Grimes County
48,TX,Texas,Lamar,Lamar County
48,TX,Texas,Live Oak,Live Oak County
48,TX,Texas,Menard,Menard County
48,TX,Texas,Nacogdoches,Nacogdoches County
48,TX,Texas,Oldham,Oldham County
48,TX,Texas,Rains,Rains County
48,TX,Texas,San Patricio,San Patricio County
48,TX,Texas,Upton,Upton County
48,TX,Texas,Cochran,Cochran County
48,TX,Texas,Hood,Hood County
48,TX,Texas,Kaufman,Kaufman County
48,TX,Texas,Kent,Kent County
48,TX,Texas,Scurry,Scurry County
48,TX,Texas,Stonewall,Stonewall County
48,TX,Texas,Yoakum,Yoakum County
48,TX,Texas,Armstrong,Armstrong County
48,TX,Texas,Borden,Borden County
48,TX,Texas,Coryell,Coryell County
48,TX,Texas,DeWitt,DeWitt County
48,TX,Texas,Donley,Donley County
48,TX,Texas,Franklin,Franklin County
48,TX,Texas,Karnes,Karnes County
48,TX,Texas,Mills,Mills County
48,TX,Texas,Montgomery,Montgomery County
48,TX,Texas,Palo Pinto,Palo Pinto County
48,TX,Texas,San Augustine,San Augustine County
48,TX,Texas,Terrell,Terrell County
48,TX,Texas,Wilbarger,Wilbarger County
48,TX,Texas,Archer,Archer County
48,TX,Texas,Concho,Concho County
48,TX,Texas,Dallas,Dallas County
48,TX,Texas,Duval,Duval County
48,TX,Texas,Harrison,Harrison County
48,TX,Texas,Jefferson,Jefferson County
48,TX,Texas,Lynn,Lynn County
48,TX,Texas,Medina,Medina County
48,TX,Texas,Nueces,Nueces County
48,TX,Texas,Polk,Polk County
48,TX,Texas,San Saba,San Saba County
48,TX,Texas,Sterling,Sterling County
48,TX,Texas,Webb,Webb County
48,TX,Texas,Coleman,Coleman County
48,TX,Texas,Denton,Denton County
48,TX,Texas,Ellis,Ellis County
48,TX,Texas,Gray,Gray County
48,TX,Texas,Lipscomb,Lipscomb County
48,TX,Texas,Martin,Martin County
48,TX,Texas,Milam,Milam County
48,TX,Texas,Sutton,Sutton County
48,TX,Texas,Winkler,Winkler County
48,TX,Texas,Young,Young County
48,TX,Texas,Angelina,Angelina County
48,TX,Texas,Bastrop,Bastrop County
48,TX,Texas,Childress,Childress County
48,TX,Texas,Clay,Clay County
48,TX,Texas,Coke,Coke County
48,TX,Texas,Hardin,Hardin County
48,TX,Texas,Hill,Hill County
48,TX,Texas,Jackson,Jackson County
48,TX,Texas,Jasper,Jasper County
48,TX,Texas,Kinney,Kinney County
48,TX,Texas,Lee,Lee County
48,TX,Texas,Leon,Leon County
48,TX,Texas,Camp,Camp County
48,TX,Texas,Castro,Castro County
48,TX,Texas,Collingsworth,Collingsworth County
48,TX,Texas,McCulloch,McCulloch County
48,TX,Texas,Ochiltree,Ochiltree County
48,TX,Texas,San Jacinto,San Jacinto County
48,TX,Texas,Titus,Titus County
48,TX,Texas,Williamson,Williamson County
48,TX,Texas,Caldwell,Caldwell County
48,TX,Texas,Dallam,Dallam County
48,TX,Texas,Deaf Smith,Deaf Smith County
48,TX,Texas,Grayson,Grayson County
48,TX,Texas,Hartley,Hartley County
48,TX,Texas,Henderson,Henderson County
48,TX,Texas,Jack,Jack County
48,TX,Texas,Knox,Knox County
48,TX,Texas,Lamb,Lamb County
48,TX,Texas,Panola,Panola County
48,TX,Texas,Sabine,Sabine County
48,TX,Texas,Tyler,Tyler County
48,TX,Texas,Burleson,Burleson County
48,TX,Texas,Cottle,Cottle County
48,TX,Texas,Dickens,Dickens County
48,TX,Texas,Falls,Falls County
48,TX,Texas,Hudspeth,Hudspeth County
48,TX,Texas,McMullen,McMullen County
48,TX,Texas,Robertson,Robertson County
48,TX,Texas,Austin,Austin County
48,TX,Texas,Briscoe,Briscoe County
48,TX,Texas,Colorado,Colorado County
48,TX,Texas,Kenedy,Kenedy County
48,TX,Texas,Madison,Madison County
48,TX,Texas,Sherman,Sherman County
48,TX,Texas,Willacy,Willacy County
48,TX,Texas,Delta,Delta County
48,TX,Texas,Erath,Erath County
48,TX,Texas,Wood,Wood County
48,TX,Texas,Baylor,Baylor County
48,TX,Texas,Fayette,Fayette County
48,TX,Texas,Hutchinson,Hutchinson County
48,TX,Texas,Kleberg,Kleberg County
48,TX,Texas,Navarro,Navarro County
48,TX,Texas,Starr,Starr County
48,TX,Texas,Travis,Travis County
48,TX,Texas,Upshur,Upshur County
48,TX,Texas,Bexar,Bexar County
48,TX,Texas,Brewster,Brewster County
48,TX,Texas,Hall,Hall County
48,TX,Texas,Hemphill,Hemphill County
48,TX,Texas,Marion,Marion County
48,TX,Texas,Mason,Mason County
48,TX,Texas,Motley,Motley County
48,TX,Texas,Van Zandt,Van Zandt County
48,TX,Texas,Wheeler,Wheeler County
49,UT,Utah,Juab,Juab County
49,UT,Utah,Salt Lake,Salt Lake County
49,UT,Utah,Grand,Grand County
49,UT,Utah,Carbon,Carbon County
49,UT,Utah,Morgan,Morgan County
49,UT,Utah,Rich,Rich County
49,UT,Utah,Utah,Utah County
49,UT,Utah,Wayne,Wayne County
49,UT,Utah,Davis,Davis County
49,UT,Utah,Wasatch,Wasatch County
49,UT,Utah,Beaver,Beaver County
49,UT,Utah,Daggett,Daggett County
49,UT,Utah,Summit,Summit County
49,UT,Utah,Duchesne,Duchesne County
49,UT,Utah,Emery,Emery County
49,UT,Utah,San Juan,San Juan County
49,UT,Utah,Cache,Cache County
49,UT,Utah,Millard,Millard County
49,UT,Utah,Sevier,Sevier County
49,UT,Utah,Piute,Piute County
49,UT,Utah,Garfield,Garfield County
49,UT,Utah,Washington,Washington County
49,UT,Utah,Weber,Weber County
49,UT,Utah,Kane,Kane County
49,UT,Utah,Sanpete,Sanpete County
49,UT,Utah,Box Elder,Box Elder County
49,UT,Utah,Iron,Iron County
49,UT,Utah,Uintah,Uintah County
49,UT,Utah,Tooele,Tooele County
50,VT,Vermont,Orleans,Orleans County
50,VT,Vermont,Caledonia,Caledonia County
50,VT,Vermont,Franklin,Franklin County
50,VT,Vermont,Bennington,Bennington County
50,VT,Vermont,Chittenden,Chittenden County
50,VT,Vermont,Essex,Essex County
50,VT,Vermont,Rutland,Rutland County
50,VT,Vermont,Windsor,Windsor County
50,VT,Vermont,Lamoille,Lamoille County
50,VT,Vermont,Washington,Washington County
50,VT,Vermont,Windham,Windham County
50,VT,Vermont,Orange,Orange County
50,VT,Vermont,Addison,Addison County
50,VT,Vermont,Grand Isle,Grand Isle County
51,VA,Virginia,Craig,Craig County
51,VA,Virginia,King William,King William County
51,VA,Virginia,Madison,Madison County
51,VA,Virginia,Northumberland,Northumberland County
51,VA,Virginia,Rappahannock,Rappahannock County
51,VA,Virginia,Hanover,Hanover County
51,VA,Virginia,Alexandria,Alexandria city
51,VA,Virginia,Appomattox,Appomattox County
51,VA,Virginia,Louisa,Louisa County
51,VA,Virginia,Harrisonburg,Harrisonburg city
51,VA,Virginia,Portsmouth,Portsmouth city
51,VA,Virginia,Richmond,Richmond city
51,VA,Virginia,Bland,Bland County
51,VA,Virginia,Culpeper,Culpeper County
51,VA,Virginia,Goochland,Goochland County
51,VA,Virginia,Powhatan,Powhatan County
51,VA,Virginia,Falls Church,Falls Church city
51,VA,Virginia,Staunton,Staunton city
51,VA,Virginia,Buckingham,Buckingham County
51,VA,Virginia,Isle of Wight,Isle of Wight County
51,VA,Virginia,James City,James City County
51,VA,Virginia,Patrick,Patrick County
51,VA,Virginia,Scott,Scott County
51,VA,Virginia,Charles City,Charles City County
51,VA,Virginia,Southampton,Southampton County
51,VA,Virginia,Bristol,Bristol city
51,VA,Virginia,Radford,Radford city
51,VA,Virginia,Chesterfield,Chesterfield County
51,VA,Virginia,Richmond,Richmond County
51,VA,Virginia,Greene,Greene County
51,VA,Virginia,Lunenburg,Lunenburg County
51,VA,Virginia,Covington,Covington city
51,VA,Virginia,Fredericksburg,Fredericksburg city
51,VA,Virginia,Roanoke,Roanoke city
51,VA,Virginia,Buchanan,Buchanan County
51,VA,Virginia,Frederick,Frederick County
51,VA,Virginia,Northampton,Northampton County
51,VA,Virginia,Smyth,Smyth County
51,VA,Virginia,Brunswick,Brunswick County
51,VA,Virginia,Campbell,Campbell County
51,VA,Virginia,Giles,Giles County
51,VA,Virginia,Greensville,Greensville County
51,VA,Virginia,Montgomery,Montgomery County
51,VA,Virginia,Pulaski,Pulaski County
51,VA,Virginia,Washington,Washington County
51,VA,Virginia,Manassas Park,Manassas Park city
51,VA,Virginia,Accomack,Accomack County
51,VA,Virginia,Lancaster,Lancaster County
51,VA,Virginia,Loudoun,Loudoun County
51,VA,Virginia,Mathews,Mathews County
51,VA,Virginia,New Kent,New Kent County
51,VA,Virginia,Suffolk,Suffolk city
51,VA,Virginia,Waynesboro,Waynesboro city
51,VA,Virginia,Lee,Lee County
51,VA,Virginia,Orange,Orange County
51,VA,Virginia,Franklin,Franklin city
51,VA,Virginia,Salem,Salem city
51,VA,Virginia,Fluvanna,Fluvanna County
51,VA,Virginia,Galax,Galax city
51,VA,Virginia,Petersburg,Petersburg city
51,VA,Virginia,Albemarle,Albemarle County
51,VA,Virginia,Grayson,Grayson County
51,VA,Virginia,Prince Edward,Prince Edward County
51,VA,Virginia,Prince George,Prince George County
51,VA,Virginia,Russell,Russell County
51,VA,Virginia,Caroline,Caroline County
51,VA,Virginia,Dickenson,Dickenson County
51,VA,Virginia,Floyd,Floyd County
51,VA,Virginia,Henry,Henry County
51,VA,Virginia,Middlesex,Middlesex County
51,VA,Virginia,Charlottesville,Charlottesville city
51,VA,Virginia,Williamsburg,Williamsburg city
51,VA,Virginia,Nottoway,Nottoway County
51,VA,Virginia,Pittsylvania,Pittsylvania County
51,VA,Virginia,Shenandoah,Shenandoah County
51,VA,Virginia,Wise,Wise County
51,VA,Virginia,Emporia,Emporia city
51,VA,Virginia,Amelia,Amelia County
51,VA,Virginia,Roanoke,Roanoke County
